chiusura_max.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
6.1735	-7.95593	48.94409	25.68054	131.02112	-41.59241
6.174	-10.67505	31.92444	16.61682	135.95581	-21.55151
6.1745	0.80566	17.12036	14.70337	102.42004	-11.68213
6.175	-1.40991	7.25098	14.19983	64.151	-12.5885
6.1755	7.75452	-28.80249	0.30212	52.06604	-19.43665
6.176	10.97717	-48.84338	-4.63257	60.22339	-19.73877
6.1765	7.35168	-47.13135	2.01416	45.62073	-11.98425
6.177	5.13611	-0.80566	3.42407	8.7616	-11.17859
6.1775	-7.85522	52.771	-3.12195	-24.57275	-8.96301
6.178	-5.53894	61.33118	-13.49487	-51.86462	1.81274
6.1785	-11.58142	25.177	-21.55151	-68.88428	17.01965
6.179	-12.38708	-1.81274	-35.14709	-76.94092	22.45789
6.1795	-15.91187	-6.3446	-17.22107	-84.2926	17.72461
6.18	-20.44373	-23.26355	-7.65381	-80.4657	14.60266
6.1805	-21.04797	-53.87878	2.41699	-77.44446	18.42957
6.181	-20.04089	-45.92285	9.66797	-58.51135	8.35876
6.1815	-11.07788	-44.51294	6.54602	-9.26514	1.71204
6.182	-6.64673	-41.4917	5.74036	36.55701	0.50354
6.1825	-9.36584	-33.33435	1.71204	39.57825	7.25098
6.183	-4.02832	-25.37842	-4.53186	69.58923	-4.22974
6.1835	-8.56018	-21.55151	-3.52478	116.11633	-18.73169
6.184	-7.15027	-14.40125	-1.3092	129.40979	-23.06213
6.1845	-11.17859	-10.87646	6.14319	114.90784	-25.07629
6.185	-14.50195	-11.98425	-1.3092	81.17065	-14.19983
6.1855	-10.77576	-11.88354	-1.71204	66.56799	-11.78284
6.186	-9.26514	-13.59558	-3.12195	47.43347	-7.04956
6.1865	-6.3446	-12.99133	-0.10071	30.91736	-2.5177
6.187	-13.39417	-7.75452	4.33044	18.42957	-4.12903
6.1875	-2.31628	-1.3092	5.13611	3.22266	-5.84106
6.188	-1.2085	-8.05664	-2.21558	1.10779	2.31628
6.1885	-3.7262	-3.32336	3.42407	4.53186	-0.10071
6.189	-9.46655	-0.10071	-0.60425	15.81116	-0.50354
6.1895	-6.94885	-2.92053	-4.22974	10.47363	1.71204
6.19	-4.63257	-3.52478	-14.70337	7.15027	10.37292
6.1905	-3.8269	2.5177	-12.48779	7.35168	15.81116
6.191	-3.02124	32.32727	-13.19275	1.61133	7.5531
6.1915	-7.25098	53.97949	-10.27222	-4.53186	8.56018
6.192	-8.56018	63.14392	-9.56726	-7.5531	15.60974
6.1925	-10.67505	55.49011	-0.90637	-13.39417	22.76001
6.193	-14.50195	40.38391	9.76868	-15.71045	18.53027
6.1935	-7.5531	11.98425	3.32336	-19.33594	15.30762
6.194	2.11487	-55.99365	-1.10779	-13.797	16.21399
6.1945	8.35876	-117.32483	-0.40283	-8.56018	13.99841
6.195	-5.53894	-85.60181	12.48779	-2.11487	14.80408
6.1955	-5.84106	-37.56409	17.22107	0.30212	4.93469
6.196	-19.33594	-6.84814	12.78992	-1.71204	-10.97717
6.1965	-9.16443	7.75452	7.35168	5.0354	-18.42957
6.197	-2.92053	39.17542	5.74036	-4.33044	-22.25647
6.1975	12.08496	68.58215	0.40283	-4.43115	-26.48621
6.198	13.69629	82.78198	-5.53894	-13.89771	-18.53027
6.1985	17.52319	84.09119	-16.41541	-14.19983	-15.00549
6.199	21.85364	57.10144	-10.77576	-7.85522	-12.68921
6.1995	22.6593	3.02124	-7.75452	11.38	-11.17859
6.2	18.42957	-104.03137	-6.54602	9.86938	-9.66797
6.2005	14.09912	-108.26111	1.91345	12.28638	-7.15027
6.201	-3.22266	-75.22888	1.71204	8.96301	-5.74036
6.2015	-17.6239	-34.64355	11.17859	0.50354	-13.59558
6.202	-30.41382	0.10071	11.98425	7.5531	-16.01257
6.2025	-29.00391	6.74744	4.53186	8.66089	-3.7262
6.203	-17.22107	3.7262	-1.40991	-5.33752	8.96301
6.2035	-11.2793	8.45947	-5.33752	1.91345	-3.02124
6.204	-2.41699	15.81116	1.71204	8.96301	-8.7616
6.2045	-12.38708	8.96301	-7.75452	12.38708	0.20142
6.205	-6.14319	-0.30212	-10.47363	3.32336	1.40991
6.2055	-6.04248	-31.52161	-15.00549	-1.40991	2.01416
6.206	3.52478	-51.86462	-16.11328	-9.36584	-1.71204
6.2065	3.42407	-27.29187	-8.35876	-0.50354	-6.3446
6.207	1.91345	-31.52161	2.11487	6.14319	-11.17859
6.2075	-3.8269	-23.06213	7.15027	-5.74036	-11.78284
6.208	-7.95593	-10.97717	8.66089	-16.61682	-8.35876
6.2085	-13.39417	-2.41699	4.63257	-22.35718	-7.75452
6.209	-15.00549	2.61841	7.35168	-15.40833	-4.33044
6.2095	-15.40833	6.54602	3.22266	-21.65222	-3.7262
6.21	-13.797	7.35168	-2.92053	-15.81116	1.2085
6.2105	-4.63257	8.05664	-7.45239	-16.41541	6.74744
6.211	-3.12195	0.80566	-6.94885	-3.7262	10.0708
6.2115	-1.40991	-1.81274	-10.17151	18.02673	13.29346
6.212	-9.97009	-1.00708	-3.12195	23.36426	-7.5531
6.2125	-9.97009	-5.23682	-0.70496	21.45081	-20.24231
6.213	-11.78284	-13.29346	4.02832	17.82532	-10.67505
6.2135	-0.30212	-15.30762	-0.20142	24.37134	-7.75452
6.214	12.99133	-16.71753	2.31628	26.88904	-7.04956
6.2145	17.22107	-11.88354	-0.50354	9.36584	0.10071
6.215	15.1062	-4.73328	2.41699	5.84106	-7.75452
6.2155	7.5531	3.22266	-1.3092	-8.35876	-4.43115
6.216	2.31628	0.50354	1.81274	-13.59558	8.7616
6.2165	-4.33044	-0.30212	1.40991	-11.58142	10.47363
6.217	-7.5531	4.43115	2.71912	-20.64514	13.59558
6.2175	-4.73328	5.33752	4.02832	-17.72461	9.16443
6.218	-11.58142	-7.35168	5.13611	-15.91187	6.44531
6.2185	-13.99841	-10.27222	-2.5177	-1.81274	8.15735
6.219	-7.85522	-6.74744	-4.73328	3.52478	7.45239
6.2195	-15.50903	-4.12903	-7.5531	5.33752	9.76868
6.22	-11.98425	-0.10071	-18.02673	10.77576	5.33752
6.2205	-12.99133	-7.75452	-9.26514	10.17151	2.5177
6.221	-18.32886	-11.88354	-3.62549	6.64673	-4.73328
6.2215	-13.89771	-21.45081	-2.31628	2.41699	2.71912
6.222	-7.35168	-16.61682	-3.52478	2.31628	11.2793
6.2225	-9.26514	-13.19275	-7.5531	2.71912	-0.50354
6.223	-7.35168	-12.38708	-0.90637	-4.12903	-2.81982
6.2235	-0.70496	-16.3147	-1.51062	-2.31628	-12.18567
6.224	-0.70496	-13.29346	2.61841	6.94885	-11.88354
6.2245	7.95593	-12.78992	-3.52478	10.77576	-17.22107
6.225	0.70496	-15.40833	1.00708	8.66089	-9.16443
6.2255	1.00708	-10.57434	-0.90637	5.94177	-6.94885
6.226	-2.81982	-3.7262	3.7262	5.0354	-7.85522
6.2265	-0.30212	-3.12195	4.33044	6.54602	-2.21558
6.227	-1.10779	-0.70496	8.05664	3.52478	3.92761
6.2275	-0.90637	9.86938	-0.90637	2.11487	2.71912
6.228	-0.80566	3.32336	-7.15027	1.3092	5.74036
6.2285	1.91345	1.00708	-7.04956	-1.3092	7.25098
6.229	0.20142	-5.74036	-6.84814	-0.60425	8.56018
6.2295	6.84814	1.61133	2.92053	-14.30054	6.2439
6.23	7.45239	5.63965	-1.91345	-51.26038	-5.43823
6.2305	10.0708	20.74585	-5.0354	-81.67419	-4.12903
6.231	-3.12195	23.16284	-0.60425	-107.85828	-1.00708
6.2315	-8.96301	31.32019	1.51062	-114.20288	8.45947
6.232	-9.06372	27.99683	-7.35168	-124.37439	8.56018
6.2325	-5.74036	21.3501	-10.57434	-130.41687	7.35168
6.233	-5.94177	14.09912	-7.5531	-113.69934	14.80408
6.2335	-10.27222	11.98425	-4.53186	-104.63562	14.70337
6.234	-10.77576	5.43823	0.10071	-96.8811	16.91895
6.2345	-9.97009	-1.10779	-1.40991	-62.64038	7.15027
6.235	-8.15735	-10.37292	3.52478	6.64673	8.7616
6.2355	-3.12195	-13.19275	-4.22974	43.10303	19.83948
6.236	-6.64673	-11.98425	-3.62549	40.78674	18.42957
6.2365	-2.21558	-11.88354	-0.90637	40.68604	8.56018
6.237	-8.15735	-5.74036	-2.92053	54.88586	-7.15027
6.2375	-11.78284	3.7262	0.60425	66.36658	-15.1062
6.238	-15.00549	10.37292	0.20142	50.15259	-14.09912
6.2385	-9.26514	16.3147	-13.19275	42.39807	-9.97009
6.239	-0.10071	7.95593	-14.30054	77.44446	-18.32886
6.2395	-6.84814	0.80566	-8.15735	156.50024	-27.59399
6.24	-7.15027	-6.94885	-3.8269	176.23901	-34.54285
6.2405	-5.23682	-11.88354	1.71204	141.89758	-29.91028
6.241	2.71912	-7.35168	-3.12195	76.23596	-29.70886
6.2415	2.31628	-2.81982	0.20142	26.48621	-34.14001
6.242	-0.70496	-1.3092	-7.95593	1.71204	-31.72302
6.2425	4.12903	14.09912	-8.96301	-13.99841	-42.39807
6.243	7.15027	14.09912	-3.42407	-24.77417	-73.21472
6.2435	16.81824	14.70337	1.2085	-29.91028	-101.8158
6.244	18.63098	7.04956	7.45239	-25.88196	-140.8905
6.2445	21.45081	-4.12903	10.77576	-12.5885	-162.74414
6.245	29.00391	-15.81116	6.2439	11.17859	-163.95264
6.2455	25.78125	-31.52161	4.73328	52.26746	-155.9967
6.246	6.74744	-25.47913	8.7616	99.80164	-139.48059
6.2465	-11.58142	-23.16284	3.52478	94.46411	-93.35632
6.247	-21.95435	-17.6239	6.14319	67.77649	-71.60339
6.2475	-22.05505	-14.50195	3.42407	67.67578	-61.33118
6.248	-13.49487	-0.90637	-3.52478	58.81348	-26.88904
6.2485	-19.03381	0.40283	-4.33044	40.78674	32.32727
6.249	-24.47205	2.31628	-11.17859	16.71753	101.01013
6.2495	-28.50037	3.22266	-17.6239	-15.81116	173.21777
6.25	-48.64197	5.84106	-26.08337	-32.7301	266.37268
6.2505	-83.68835	-5.13611	-24.57275	-30.11169	304.84314
6.251	-88.11951	8.66089	-13.29346	-15.20691	278.65906
6.2515	-78.45154	25.57983	-12.5885	23.16284	189.63318
6.252	-69.99207	39.07471	-17.01965	20.34302	135.35156
6.2525	-52.8717	28.70178	-13.89771	-15.60974	97.88818
6.253	-36.35559	3.8269	-15.00549	-32.22656	64.75525
6.2535	-17.01965	6.04248	-16.61682	-49.95117	40.98816
6.254	-5.94177	23.56567	-28.50037	-64.85596	12.28638
6.2545	-12.08496	-12.5885	-29.91028	-47.93701	-2.11487
6.255	-10.27222	-38.974	-15.40833	-49.44763	-17.6239
6.2555	-12.18567	-28.39966	-4.33044	-49.34692	-41.69312
6.256	-8.15735	-18.12744	-1.00708	-34.84497	-60.52551
6.2565	8.15735	17.01965	-6.54602	-53.17383	-73.21472
6.257	18.93311	44.0094	5.33752	-117.12341	-34.54285
6.2575	33.83789	39.47754	15.91187	-181.47583	6.64673
6.258	54.48303	10.17151	16.81824	-163.24768	7.75452
6.2585	60.12268	-0.10071	27.19116	-48.84338	-40.2832
6.259	47.43347	7.25098	31.52161	-6.14319	-41.69312
6.2595	45.62073	18.22815	31.52161	-68.38074	4.73328
6.26	40.38391	4.33044	23.46497	-132.0282	44.21082
6.2605	34.84497	-18.8324	10.17151	-139.17847	62.64038
6.261	29.30603	-17.52319	2.92053	-108.86536	58.91418
6.2615	26.28479	-15.00549	-9.26514	-48.33984	58.10852
6.262	27.29187	-12.99133	-10.47363	67.47437	51.26038
6.2625	25.78125	-13.49487	-12.48779	201.71814	25.27771
6.263	21.65222	-22.55859	-21.75293	198.49548	36.55701
6.2635	18.73169	-8.35876	-29.50745	110.87952	33.9386
6.264	19.83948	-10.67505	-15.81116	21.24939	26.3855
6.2645	16.21399	15.71045	-12.78992	-39.57825	6.14319
6.265	14.70337	44.61365	-10.0708	-77.14233	8.45947
6.2655	13.09204	55.08728	-8.66089	-101.41296	-8.56018
6.266	10.37292	47.63489	-7.35168	-125.58289	-19.03381
6.2665	7.65381	29.50745	1.3092	-117.62695	-30.91736
6.267	2.61841	28.29895	2.31628	-102.42004	-24.06921
6.2675	9.97009	25.177	2.01416	-82.68127	-13.29346
6.268	18.8324	-23.76709	4.53186	-40.68604	-16.3147
6.2685	8.96301	-44.0094	2.11487	5.43823	-21.24939
6.269	-17.42249	-50.65613	12.99133	64.05029	-18.02673
6.2695	-31.21948	-40.48462	29.10461	73.41614	-10.27222
6.27	-26.18408	-55.08728	20.04089	53.97949	8.15735
6.2705	-19.23523	-64.35242	1.10779	23.46497	20.34302
6.271	-7.95593	-51.86462	-6.94885	-1.51062	15.00549
6.2715	-7.65381	-15.00549	1.40991	-13.797	1.3092
6.272	-1.51062	3.52478	-0.10071	-15.60974	-3.8269
6.2725	-5.74036	4.53186	2.11487	12.78992	-11.2793
6.273	-5.13611	-5.23682	-11.2793	80.06287	-20.44373
6.2735	-5.74036	-7.5531	-10.47363	117.32483	-27.6947
6.274	-3.92761	-8.05664	-11.98425	78.75366	-32.93152
6.2745	-1.51062	-4.63257	-12.78992	41.79382	-37.7655
6.275	-1.3092	-6.94885	-3.22266	26.28479	-34.54285
6.2755	-0.70496	-8.56018	-2.11487	18.42957	-18.93311
6.276	-7.35168	-2.92053	-2.5177	6.74744	-14.50195
6.2765	-4.53186	-7.5531	-3.52478	47.8363	-15.71045
6.277	-11.78284	-9.36584	-7.35168	77.44446	-19.43665
6.2775	-18.8324	-10.37292	-8.56018	78.04871	-7.35168
6.278	-16.71753	-13.49487	-8.05664	56.09436	-4.22974
6.2785	-29.00391	-15.30762	-1.10779	82.27844	-15.81116
6.279	-27.19116	-13.19275	-6.2439	140.28625	-24.27063
6.2795	-24.97559	-17.32178	-5.33752	169.59229	-24.57275
6.28	-19.73877	-13.39417	-8.66089	155.09033	-28.60107
6.2805	-13.09204	-13.797	-10.27222	98.59314	-35.04639
6.281	-6.54602	-10.27222	0.40283	54.48303	-50.55542
6.2815	2.31628	-6.54602	5.33752	45.92285	-71.20056
6.282	11.07788	0.40283	2.81982	40.78674	-69.1864
6.2825	14.09912	5.33752	2.11487	32.02515	-57.20215
6.283	16.61682	-0.30212	2.31628	22.55859	-39.07471
6.2835	13.99841	1.91345	0.20142	21.3501	-25.68054
6.284	15.00549	4.33044	-0.10071	20.64514	-21.14868
6.2845	9.06372	6.2439	0.70496	-3.02124	-24.57275
6.285	12.89062	0.30212	-0.20142	3.52478	-25.88196
6.2855	7.15027	-3.92761	-2.92053	26.28479	-25.37842
6.286	2.5177	-8.56018	0.80566	34.94568	-21.65222
6.2865	-2.71912	3.22266	-5.94177	23.16284	-18.32886
6.287	1.3092	2.5177	-8.8623	18.53027	-24.57275
6.2875	0.30212	-10.87646	-5.33752	39.37683	-20.24231
6.288	-14.30054	-7.45239	4.53186	52.16675	-18.42957
6.2885	-13.39417	-3.52478	0.50354	41.29028	-10.77576
6.289	-9.66797	7.75452	4.12903	24.27063	-10.87646
6.2895	-17.12036	14.09912	0.60425	16.61682	-16.41541
6.29	-8.8623	21.14868	-3.7262	16.81824	-12.78992
6.2905	-7.85522	23.96851	-4.33044	10.0708	-7.35168
6.291	-4.73328	11.17859	-8.15735	-11.58142	-8.66089
6.2915	-2.92053	5.53894	-1.00708	-7.95593	-10.17151
6.292	-5.43823	-25.37842	2.5177	-2.81982	-1.10779
6.2925	-2.31628	-78.25012	1.3092	-5.53894	1.2085
6.293	-1.91345	-67.97791	1.3092	-1.61133	2.81982
6.2935	-13.99841	-37.96692	2.71912	-7.5531	3.02124
6.294	-17.6239	-18.22815	16.81824	-5.23682	-1.3092
6.2945	-23.16284	-18.8324	14.60266	-9.76868	-2.5177
6.295	-17.92603	-20.84656	14.90479	-8.05664	-1.40991
6.2955	-10.87646	-18.8324	9.66797	-9.86938	-0.80566
6.296	-8.45947	-20.04089	1.51062	-6.84814	-2.71912
6.2965	-6.74744	-19.23523	-3.12195	-4.22974	7.25098
6.297	5.33752	-6.74744	-0.60425	-17.6239	-4.43115
6.2975	10.57434	1.71204	-3.42407	-16.01257	-8.7616
6.298	15.00549	6.94885	-8.96301	-14.40125	-7.75452
6.2985	31.21948	10.37292	-18.42957	-15.30762	-14.70337
6.299	26.28479	-4.33044	-21.75293	-16.21399	-15.20691
6.2995	21.3501	-29.30603	-20.1416	-5.63965	-6.3446
6.3	12.99133	-41.39099	-13.19275	-10.97717	-0.10071
6.3005	14.80408	-49.24622	-14.80408	-9.66797	1.81274
6.301	12.28638	-62.9425	-21.55151	-10.67505	0.40283
6.3015	7.15027	-83.08411	-15.40833	-8.35876	0.70496
6.302	7.75452	-58.61206	-9.97009	-1.51062	-0.50354
6.3025	7.5531	-23.8678	-6.54602	-5.0354	1.91345
6.303	3.92761	-9.86938	1.3092	-11.17859	0.30212
6.3035	2.11487	-3.8269	-3.02124	-24.37134	3.22266
6.304	-1.10779	-23.26355	-3.42407	-46.72852	7.85522
6.3045	12.78992	-55.49011	1.40991	-61.83472	5.53894
6.305	31.92444	-89.22729	1.2085	-67.57507	8.7616
6.3055	49.64905	-107.05261	8.56018	-65.56091	9.06372
6.306	46.82922	-115.51208	16.21399	-67.37366	8.66089
6.3065	45.41931	-118.13049	13.19275	-73.11401	3.8269
6.307	49.24622	-112.49084	8.96301	-51.86462	0.50354
6.3075	42.39807	-65.86304	3.32336	-34.14001	6.94885
6.308	10.57434	-6.74744	0.10071	10.37292	-5.74036
6.3085	-8.7616	-3.62549	-6.3446	68.58215	-11.2793
6.309	-9.97009	-8.7616	-19.63806	78.45154	-9.56726
6.3095	-6.3446	-14.30054	-26.98975	66.76941	-2.71912
6.31	-18.22815	-4.33044	-32.83081	48.74268	4.12903
6.3105	-17.52319	18.53027	-20.24231	45.62073	-3.7262
6.311	-22.25647	-2.71912	-15.40833	35.85205	-1.91345
6.3115	-19.23523	-10.37292	-3.92761	30.01099	-0.60425
6.312	-18.32886	-9.16443	5.23682	20.24231	-2.01416
6.3125	-17.6239	-1.71204	4.33044	16.71753	-6.54602
6.313	-16.3147	10.27222	1.2085	21.04797	-10.77576
6.3135	-19.03381	24.57275	-1.71204	23.46497	-17.12036
6.314	-21.85364	24.06921	-2.41699	10.57434	-10.87646
6.3145	-8.96301	31.32019	3.92761	-0.10071	-4.53186
6.315	-1.10779	50.65613	4.02832	-5.33752	-1.10779
6.3155	3.8269	82.27844	5.13611	-17.42249	-2.31628
6.316	-10.97717	111.38306	7.5531	-13.99841	-0.10071
6.3165	-27.89612	130.92041	1.81274	-13.69629	-5.23682
6.317	-38.974	139.48059	7.5531	-27.99683	-7.15027
6.3175	-51.66321	117.32483	13.59558	-49.85046	1.91345
6.318	-48.64197	38.06763	20.44373	-65.56091	6.14319
6.3185	-61.53259	15.40833	25.68054	-65.3595	6.94885
6.319	-73.21472	19.43665	37.16125	-67.8772	9.66797
6.3195	-63.44604	17.72461	54.98657	-62.53967	1.40991
6.32	-56.09436	13.49487	66.26587	-52.67029	5.23682
6.3205	-48.33984	-2.81982	61.83472	-54.0802	-5.74036
6.321	-36.95984	-21.65222	55.49011	-28.09753	-13.19275
6.3215	-32.52869	-38.974	56.19507	26.78833	-18.8324
6.322	-21.65222	-42.19666	50.15259	58.41064	-26.68762
6.3225	-17.82532	-30.61523	44.71436	73.01331	-15.50903
6.323	-15.40833	-16.01257	35.65063	51.66321	-15.40833
6.3235	-8.35876	10.67505	20.24231	25.47913	-6.84814
6.324	-11.17859	41.59241	-15.1062	21.95435	-6.2439
6.3245	-10.97717	87.31384	-38.77258	15.91187	-0.70496
6.325	-14.30054	104.93774	-51.05896	17.82532	-4.33044
6.3255	-8.15735	94.3634	-41.79382	12.5885	-7.35168
6.326	-11.17859	76.94092	-34.14001	8.7616	0.10071
6.3265	-7.95593	38.57117	-18.02673	3.8269	-5.63965
6.327	-2.31628	19.53735	-21.45081	4.73328	-2.31628
6.3275	-9.76868	12.68921	-23.06213	10.97717	-0.70496
6.328	-11.48071	18.8324	-28.70178	12.68921	2.5177
6.3285	-2.71912	25.27771	-29.50745	17.52319	2.5177
6.329	-5.53894	39.37683	-33.63647	10.67505	9.86938
6.3295	-12.38708	50.85754	-37.56409	5.53894	9.16443
6.33	-12.99133	45.82214	-21.85364	-11.48071	17.6239
6.3305	-15.30762	47.63489	-13.797	-33.73718	8.45947
6.331	-14.80408	33.53577	-8.66089	-50.65613	10.37292
6.3315	-7.95593	24.27063	-5.23682	-60.4248	13.797
6.332	-2.81982	17.22107	-3.92761	-62.33826	10.47363
6.3325	-7.5531	9.16443	-7.75452	-61.43188	10.97717
6.333	-2.92053	10.97717	-17.01965	-70.29419	5.84106
6.3335	-5.94177	-0.30212	-31.11877	-83.48694	2.21558
6.334	-3.42407	-8.66089	-24.97559	-67.27295	-3.7262
6.3345	-1.40991	-10.47363	-19.33594	-34.64355	-7.15027
6.335	1.40991	-9.06372	-10.47363	-26.68762	-1.3092
6.3355	-1.00708	-15.1062	-6.74744	-9.66797	10.67505
6.336	-4.33044	-13.99841	-4.33044	23.76709	11.58142
6.3365	-0.90637	-8.56018	-2.92053	-10.47363	11.98425
6.337	5.23682	-14.80408	-2.92053	-50.45471	14.70337
6.3375	-0.50354	-17.6239	-4.53186	-31.01807	-5.94177
6.338	-6.3446	-17.52319	-3.32336	8.15735	-8.45947
6.3385	0	-1.81274	-9.06372	34.14001	-13.49487
6.339	1.91345	26.3855	-9.26514	44.61365	-20.54443
6.3395	6.2439	67.47437	-10.37292	66.76941	-39.67896
6.34	9.16443	81.57349	-5.13611	82.27844	-69.99207
6.3405	2.92053	86.00464	5.53894	47.8363	-98.59314
6.341	-0.50354	77.948	8.96301	-47.33276	-89.83154
6.3415	1.3092	66.56799	-0.40283	-117.92908	-81.87561
6.342	14.19983	-35.95276	3.42407	-125.58289	-91.64429
6.3425	18.8324	-145.32166	8.45947	-129.10767	-78.65295
6.343	3.32336	-153.17688	17.92603	-170.09583	-58.81348
6.3435	-13.09204	-74.72534	21.04797	-201.51672	-28.29895
6.344	-15.00549	-18.93311	25.07629	-225.88806	-5.33752
6.3445	-19.83948	-1.2085	26.68762	-226.19019	9.26514
6.345	-7.85522	9.97009	14.30054	-144.81812	25.47913
6.3455	-1.51062	14.80408	-13.49487	29.50745	33.13293
6.346	-6.84814	6.94885	-32.93152	174.22485	31.92444
6.3465	-10.47363	-13.49487	-33.13293	201.11389	68.38074
6.347	-10.57434	-36.15417	-29.91028	115.00854	103.22571
6.3475	-0.20142	-43.70728	-17.01965	64.95667	92.34924
6.348	-5.74036	-49.0448	-13.09204	87.91809	72.50977
6.3485	-0.50354	-44.51294	-19.13452	89.02588	77.04163
6.349	3.92761	-39.77966	-25.88196	131.02112	52.8717
6.3495	4.12903	-35.75134	-26.48621	212.69531	25.177
6.35	-1.10779	-34.84497	-20.34302	234.34753	9.36584
6.3505	-5.94177	-36.15417	-15.71045	221.96045	-5.84106
6.351	-8.56018	-34.14001	-9.97009	183.79211	-15.81116
6.3515	-11.88354	-26.68762	-15.20691	127.99988	-26.28479
6.352	-2.71912	-16.21399	-7.15027	77.74658	-8.35876
6.3525	-5.53894	-18.63098	1.10779	14.50195	12.38708
6.353	-4.33044	-15.1062	9.16443	-29.00391	18.73169
6.3535	-3.02124	-8.45947	-2.21558	-71.80481	23.16284
6.354	5.23682	0.90637	-10.57434	-95.97473	34.24072
6.3545	19.83948	-8.15735	-10.97717	-113.49792	33.33435
6.355	11.88354	1.71204	13.99841	-129.5105	43.10303
6.3555	5.94177	-1.3092	21.04797	-141.39404	43.00232
6.356	5.0354	2.11487	14.19983	-147.94006	48.94409
6.3565	9.16443	-0.90637	4.12903	-137.16431	53.37524
6.357	1.3092	-12.18567	-5.13611	-111.9873	65.25879
6.3575	-3.12195	-25.68054	-15.1062	-91.44287	82.68127
6.358	-11.68213	-30.81665	-27.29187	-62.9425	87.31384
6.3585	-11.78284	-32.52869	-26.08337	-52.16675	67.17224
6.359	-15.30762	-29.20532	-3.92761	-42.39807	46.22498
6.3595	-11.38	-13.89771	4.02832	-32.7301	43.30444
6.36	-14.19983	0.70496	-3.12195	-35.95276	44.81506
6.3605	-8.7616	-5.33752	-1.51062	-25.07629	27.29187
6.361	-8.56018	-7.25098	1.81274	16.11328	-8.35876
6.3615	-11.58142	-12.5885	8.35876	152.1698	-43.10303
6.362	-14.90479	-15.20691	14.30054	278.65906	-66.76941
6.3625	-15.91187	-10.0708	15.81116	270.70312	-35.04639
6.363	-15.60974	-4.33044	10.57434	206.75354	-6.44531
6.3635	-6.74744	-4.02832	-4.73328	138.87634	13.69629
6.364	-5.53894	0.40283	-3.7262	87.51526	38.974
6.3645	-14.50195	-2.61841	-10.27222	49.44763	58.30994
6.365	-18.22815	-2.01416	-4.53186	6.64673	54.0802
6.3655	-12.18567	-0.60425	3.52478	-8.35876	34.24072
6.366	-6.04248	2.5177	4.43115	-5.43823	6.64673
6.3665	-5.74036	-0.50354	-0.10071	8.7616	-17.6239
6.367	-4.43115	-1.71204	3.02124	11.17859	-34.94568
6.3675	0.60425	-0.90637	6.14319	-6.04248	-51.46179
6.368	13.59558	1.3092	11.98425	-24.06921	-84.79614
6.3685	26.3855	1.3092	12.38708	-28.50037	-103.22571
6.369	23.66638	1.91345	7.5531	-34.34143	-118.2312
6.3695	17.22107	-9.36584	2.5177	-25.68054	-109.16748
6.37	12.99133	-6.94885	5.74036	-26.78833	-94.3634
6.3705	7.65381	-8.66089	6.94885	-31.92444	-69.58923
6.371	6.44531	-11.17859	0.60425	-1.10779	-61.33118
6.3715	-0.80566	-9.36584	-2.71912	28.29895	-62.74109
6.372	4.33044	-5.43823	-6.74744	30.2124	-41.39099
6.3725	5.53894	-2.21558	-11.38	10.57434	-40.88745
6.373	9.46655	1.71204	-2.01416	-9.26514	-46.02356
6.3735	10.0708	-3.7262	-1.3092	-32.83081	-31.4209
6.374	-1.61133	4.53186	4.43115	-44.81506	11.68213
6.3745	-13.99841	0.50354	0.50354	-10.17151	41.99524
6.375	-11.17859	0.70496	11.58142	15.81116	47.33276
6.3755	4.33044	-7.65381	4.83398	-8.96301	39.37683
6.376	8.96301	-5.43823	8.05664	-47.03064	24.47205
6.3765	20.04089	2.11487	-0.10071	-59.51843	-10.77576
6.377	21.45081	1.51062	5.23682	-68.58215	-28.09753
6.3775	20.24231	3.7262	7.25098	-77.44446	-16.11328
6.378	15.20691	-8.15735	6.14319	-83.38623	-6.14319
6.3785	12.68921	-5.23682	-1.51062	-47.63489	1.2085
6.379	1.3092	-7.04956	-17.01965	6.74744	14.19983
6.3795	-6.64673	0.50354	-14.80408	34.34143	6.84814
6.38	-9.06372	7.35168	-4.83398	49.74976	-20.74585
6.3805	-3.7262	7.25098	5.43823	110.77881	-69.38782
6.381	-8.05664	-4.63257	11.48071	155.79529	-69.28711
6.3815	-13.19275	-7.35168	9.66797	127.99988	-41.29028
6.382	-6.54602	-6.64673	6.14319	57.20215	-2.11487
6.3825	3.7262	7.65381	8.96301	-0.10071	12.48779
6.383	7.35168	12.5885	12.48779	-29.70886	18.22815
6.3835	-1.00708	17.01965	2.11487	-51.26038	33.23364
6.384	-2.31628	14.60266	-13.59558	-69.58923	52.56958
6.3845	-2.71912	5.63965	-14.80408	-84.09119	73.41614
6.385	0.70496	-17.6239	-27.89612	-85.09827	87.21313
6.3855	-4.43115	-29.50745	-25.27771	-81.47278	82.9834
6.386	-6.14319	-25.57983	-9.06372	-68.98499	55.49011
6.3865	-6.04248	-21.65222	-0.30212	-19.94019	29.91028
6.387	-7.15027	-31.32019	-0.80566	70.19348	7.25098
6.3875	-10.57434	-32.93152	-10.87646	143.4082	4.73328
6.388	-9.97009	-31.92444	-11.58142	129.61121	6.94885
